Life expectancy,Alcohol,Hepatitis B,Measles,BMI,Polio,Diphtheria,HIV/AIDS,GDP,Schooling,thinness  1-19 years
66.0,0.04,72.0,8749,23.9,72.0,72.0,0.1,1272.44161,7.7,19.6
65.7,0.04,72.0,8046,23.2,72.0,72.0,0.1,1261.28967,7.6,19.8
65.5,0.04,74.0,4386,22.5,75.0,74.0,0.1,1226.215314,7.5,2.0
65.1,0.04,82.0,4321,21.9,82.0,82.0,0.1,14.142268,7.5,2.2
64.8,0.03,78.0,863,21.3,7.0,71.0,0.1,16.63999,7.3,2.5
64.6,0.03,65.0,1129,2.6,7.0,62.0,0.1,139.31288,7.3,2.7
64.4,0.03,75.0,2801,2.1,75.0,75.0,0.1,95.4327931,6.7,2.8
64.2,0.03,78.0,7641,19.5,77.0,78.0,0.1,873.772727,6.5,21.0
62.9,0.04,7.0,2981,18.9,78.0,77.0,0.1,711.4699463,6.1,21.2
63.7,0.01,65.0,4248,18.4,65.0,65.0,0.1,649.848233,5.6,21.4
63.5,0.01,63.0,4740,17.9,69.0,67.0,0.1,563.594342,5.6,21.6
77.6,6.74,8.0,0,57.1,8.0,8.0,0.1,12593.7374,13.0,1.9
77.5,6.89,8.0,0,56.3,81.0,8.0,0.1,11685.97983,12.9,1.9
77.2,6.95,85.0,0,55.6,87.0,85.0,0.1,1589.82713,12.8,1.9
77.3,6.9,87.0,4,54.9,91.0,87.0,0.1,927.723171,12.9,2.0
76.5,6.94,94.0,0,54.2,95.0,94.0,0.1,7937.259931,12.8,2.0
76.8,6.87,85.0,0,53.4,85.0,85.0,0.1,7429.628274,12.8,2.0
76.5,6.74,86.0,0,52.7,86.0,86.0,0.1,6973.9284,12.8,2.0
76.4,6.16,85.0,0,51.9,84.0,85.0,0.2,668.8667,12.9,2.1
76.2,5.72,88.0,0,51.1,98.0,88.0,0.1,5348.518399,12.9,2.1
75.8,5.53,92.0,0,5.3,88.0,92.0,0.1,4916.54886,12.9,2.1
75.8,5.69,95.0,0,49.5,92.0,95.0,0.2,4591.892776,12.8,2.2
75.5,5.52,98.0,0,48.6,95.0,98.0,0.1,4267.13578,12.8,2.2
75.7,5.52,98.0,0,47.8,99.0,99.0,0.2,4126.14671,12.6,2.3
75.5,5.43,98.0,0,46.9,95.0,99.0,0.1,446.372833,12.4,2.3
62.7,0.01,67.0,2299,47.9,64.0,73.0,0.7,2182.716565,10.0,1.3
62.4,0.01,73.0,12,47.2,8.0,79.0,0.8,229.95364,10.0,1.3
62.2,0.01,68.0,0,46.4,81.0,74.0,1.0,271.318741,9.9,1.3
62.0,0.88,66.0,0,45.7,69.0,72.0,1.0,177.867119,9.9,1.3
61.8,0.79,56.0,0,44.9,72.0,67.0,1.1,1366.879112,9.6,1.4
61.6,0.82,66.0,0,44.2,79.0,73.0,1.1,1166.66337,9.2,1.4
61.4,0.81,59.0,0,43.4,76.0,63.0,1.3,1178.72469,8.9,1.4
61.1,0.71,61.0,0,42.7,72.0,71.0,1.4,956.668952,8.6,1.4
68.0,0.64,71.0,1,41.9,67.0,72.0,1.5,854.346921,8.2,1.4
64.0,0.84,63.0,1222,41.1,61.0,72.0,1.5,77.5773486,7.9,1.4
59.9,0.58,6.0,1385,4.4,59.0,62.0,1.5,637.3616215,7.6,1.5
59.6,0.59,67.0,3863,39.6,62.0,68.0,1.4,588.3582595,7.2,1.5
59.3,0.61,6.0,17620,38.9,54.0,61.0,1.4,511.665773,6.9,1.5
59.1,0.68,59.0,4023,38.2,52.0,55.0,1.3,539.41528,6.6,1.5
58.9,0.73,57.0,7135,37.5,51.0,59.0,1.1,631.9468526,6.2,1.6
73.9,0.01,87.0,0,49.4,83.0,87.0,0.2,4712.822736,12.3,2.0
73.8,5.03,86.0,0,48.6,8.0,86.0,0.2,4479.95858,12.3,2.0
73.6,5.36,87.0,0,47.9,83.0,87.0,0.1,3855.537735,12.3,2.0
73.4,5.79,89.0,0,47.1,84.0,89.0,0.1,3988.11894,12.3,2.1
73.2,5.65,89.0,0,46.4,85.0,89.0,0.1,3225.591754,12.4,2.1
73.0,5.39,85.0,0,45.6,81.0,85.0,0.1,2599.596259,12.1,2.1
72.7,6.14,87.0,0,44.9,85.0,89.0,0.1,359.992184,11.9,2.1
72.5,5.61,86.0,0,44.2,95.0,95.0,0.1,2312.192926,12.0,2.2
72.3,5.61,92.0,0,43.5,98.0,98.0,0.2,189.71539,12.1,2.2
72.1,6.38,92.0,0,42.8,96.0,96.0,0.2,157.145691,12.3,2.3
71.9,6.2,9.0,0,42.0,92.0,92.0,0.2,148.527976,12.1,2.3
71.7,6.64,86.0,0,41.3,86.0,86.0,0.1,1174.779347,12.7,2.4
75.3,0.01,88.0,0,54.9,78.0,88.0,0.1,6491.5245,13.4,1.1
75.3,5.38,88.0,0,54.2,71.0,88.0,0.1,6583.116248,13.4,1.1
74.9,5.14,95.0,0,53.6,94.0,95.0,0.1,6387.785281,13.4,1.1
74.5,4.83,91.0,0,52.9,91.0,91.0,0.2,5771.565878,13.4,1.1
73.7,4.72,93.0,0,52.2,92.0,93.0,0.2,522.493191,13.3,1.1
73.8,4.69,93.0,0,51.5,92.0,93.0,0.3,4166.93387,13.3,1.2
73.9,4.85,93.0,1,5.8,93.0,93.0,0.3,428.87811,13.2,1.2
74.0,4.29,93.0,0,5.2,93.0,93.0,0.3,3611.2147,13.2,1.2
74.2,4.22,94.0,0,49.5,94.0,94.0,0.4,3171.49856,13.0,1.2
72.8,4.44,94.0,0,48.8,66.0,77.0,0.4,2754.7829,13.0,1.3
72.2,4.27,92.0,0,48.1,81.0,86.0,0.4,2448.143899,12.8,1.3
72.1,4.5,65.0,0,47.4,95.0,94.0,0.4,218.25997,13.3,1.3
68.4,4.52,67.0,58848,24.8,77.0,67.0,0.1,2842.938353,11.7,1.0
68.1,4.61,89.0,2920,24.3,84.0,89.0,0.1,276.289146,11.7,1.0
68.1,5.02,88.0,1536,23.7,88.0,88.0,0.1,2581.818554,11.6,1.0
68.0,4.96,87.0,6538,23.1,87.0,87.0,0.1,2352.518156,11.5,1.0
67.9,4.85,77.0,6368,22.6,78.0,79.0,0.1,2129.499242,11.4,1.0
68.0,4.42,85.0,1469,22.1,86.0,87.0,0.1,1825.341521,11.7,1.0
67.5,4.21,88.0,341,21.6,91.0,91.0,0.1,1919.466195,11.5,1.0
67.5,4.19,87.0,530,21.1,87.0,87.0,0.1,1672.685433,11.4,1.0
67.3,4.08,77.0,9,2.6,88.0,88.0,0.1,1391.772325,11.5,1.0
67.0,4.22,49.0,118,2.1,9.0,89.0,0.1,1194.697155,11.6,1.0
67.3,4.45,48.0,3025,19.6,85.0,88.0,0.1,179.3715,11.6,1.0
67.2,4.44,52.0,10511,19.2,85.0,84.0,0.1,11.553196,11.6,1.0
66.8,4.42,42.0,7003,18.7,77.0,79.0,0.1,1.68135,11.4,1.0
66.8,4.54,45.0,7360,18.3,76.0,79.0,0.1,957.287441,11.4,1.0
66.8,4.73,7.0,7120,17.8,74.0,78.0,0.1,138.91977,11.4,1.0
77.3,10.71,96.0,0,61.1,94.0,98.0,0.1,14341.675,16.4,1.9
77.1,11.63,96.0,84,6.4,95.0,99.0,0.1,1378.54911,15.4,2.0
76.8,10.81,97.0,71,59.7,95.0,99.0,0.1,13145.1484,15.3,2.0
76.7,10.93,98.0,0,59.1,96.0,99.0,0.1,13893.18768,15.4,2.0
76.3,10.59,98.0,13,58.4,96.0,99.0,0.1,12599.52486,15.1,2.1
75.7,10.7,98.0,115,57.8,96.0,99.0,0.1,11527.59323,15.1,2.1
75.5,11.4,98.0,0,57.2,96.0,99.0,0.1,141.44688,15.0,2.2
75.3,10.9,98.0,40,56.6,99.0,99.0,0.1,1126.31852,15.0,2.2
75.2,10.4,98.0,120,56.0,99.0,99.0,0.1,94.7726,15.0,2.3
75.0,9.5,98.0,13,55.5,99.0,99.0,0.1,821.251569,14.8,2.3
74.9,9.19,98.0,11,55.0,99.0,99.0,0.1,6681.178818,15.5,2.4
74.7,9.06,97.0,48,54.5,98.0,99.0,0.1,5693.52416,15.3,2.4
74.5,8.02,98.0,34,54.0,98.0,99.0,0.1,5196.932921,15.0,2.5
74.2,7.74,95.0,133,53.6,98.0,98.0,0.1,4981.198619,14.7,2.5
73.7,8.4,99.0,77,53.1,98.0,98.0,0.1,4492.72764,14.6,2.5
89.0,9.88,98.0,0,6.9,98.0,98.0,0.1,2277.53613,16.8,0.7
86.0,10.0,98.0,1,6.2,98.0,98.0,0.1,21618.73534,16.3,0.7
83.0,11.96,98.0,23,59.5,98.0,98.0,0.1,2577.4264,16.3,0.7
82.0,11.92,97.0,2,58.8,97.0,97.0,0.1,23196.18375,16.2,0.7
79.6,12.25,97.0,5,58.1,97.0,98.0,0.1,22538.6548,16.0,0.7
79.3,12.03,96.0,3,57.3,96.0,96.0,0.1,2363.97161,16.0,0.7
79.0,12.35,97.0,1,56.5,97.0,97.0,0.1,24815.6884,15.8,0.7
78.7,12.57,97.0,0,55.7,96.0,97.0,0.1,2278.5845,15.4,0.7
78.5,13.11,97.0,0,54.9,97.0,97.0,0.1,19821.44463,15.4,0.7
77.7,13.33,94.0,7,54.1,93.0,93.0,0.1,18784.9485,15.4,0.7
78.0,13.45,94.0,5,53.3,95.0,95.0,0.1,1845.5881,15.9,0.7
77.3,14.21,94.0,8,52.5,96.0,99.0,0.1,15772.7334,15.8,0.7
77.2,12.0,82.0,8,51.7,96.0,98.0,0.1,12882.28897,15.9,0.8
76.9,12.22,7.0,0,5.9,96.0,97.0,0.1,11729.14616,15.7,0.8
76.6,11.89,58.0,45,5.1,96.0,96.0,0.1,1152.39681,15.5,0.8
78.1,1.15,89.0,46,68.4,99.0,89.0,0.1,86852.7119,13.4,5.2
77.9,1.2,97.0,73,67.7,99.0,97.0,0.1,8834.87958,13.4,5.1
77.8,1.13,93.0,160,67.0,93.0,92.0,0.1,88564.82298,13.4,5.1
77.5,1.16,93.0,101,66.5,92.0,93.0,0.1,85948.746,12.4,5.1
77.3,1.16,97.0,295,66.0,98.0,97.0,0.1,736.22784,12.0,5.0
77.0,1.11,99.0,112,65.6,98.0,99.0,0.1,61478.23813,11.8,5.0
76.8,1.37,97.0,0,65.2,98.0,97.0,0.1,82967.37228,11.7,5.0
76.7,1.24,94.0,361,65.1,97.0,94.0,0.1,675.61258,12.6,4.9
76.6,1.28,96.0,144,65.0,95.0,96.0,0.1,6256.55926,13.7,4.9
76.6,1.18,97.0,74,65.1,98.0,97.0,0.1,51488.49529,13.7,4.8
76.6,1.11,97.0,29,65.0,95.0,96.0,0.1,41818.35256,13.5,4.8
76.5,1.0,93.0,24,64.7,93.0,92.0,0.1,34176.98183,12.8,4.8
76.4,0.87,98.0,34,64.1,96.0,96.0,0.1,2999.65492,12.2,4.8
76.3,0.76,93.0,23,63.3,93.0,93.0,0.1,2843.63635,12.6,4.8
76.2,0.5,89.0,46,62.4,91.0,8.0,0.1,29986.2915,13.0,4.8
74.8,0.01,94.0,59,59.9,94.0,94.0,0.1,12.27733,14.7,2.6
74.6,9.59,96.0,1159,59.2,88.0,92.0,0.1,9585.266593,14.7,2.7
74.4,9.58,96.0,7450,58.4,92.0,91.0,0.1,8558.39766,15.3,2.8
74.3,9.1,96.0,4189,57.7,89.0,89.0,0.1,92.277825,15.7,2.9
73.4,9.0,98.0,193,56.9,94.0,94.0,0.1,8297.483621,15.8,3.0
73.1,10.4,95.0,8,56.3,95.0,95.0,0.1,822.18329,15.4,3.0
73.1,11.9,97.0,12,55.6,95.0,96.0,0.1,1136.47356,14.7,3.1
72.9,10.6,99.0,353,55.0,96.0,96.0,0.1,8214.185378,14.1,3.2
72.5,8.51,99.0,3196,54.4,97.0,97.0,0.1,5828.745662,13.7,3.2
71.9,7.68,98.0,5043,53.9,97.0,97.0,0.1,4676.315183,13.4,3.3
71.7,9.82,99.0,117,53.4,97.0,97.0,0.1,3552.92452,12.9,3.4
71.1,8.78,98.0,9,52.9,97.0,97.0,0.1,2774.95586,12.5,3.5
77.0,9.62,99.0,14,52.4,98.0,98.0,0.1,2124.873613,12.0,3.7
78.0,9.78,98.0,10,51.9,99.0,99.0,0.1,1839.72945,11.7,3.8
77.0,10.16,98.0,35,51.4,99.0,99.0,0.1,1668.162731,11.5,4.0
73.0,10.12,97.0,4711,59.9,97.0,97.0,0.1,14125.961,14.9,2.3
70.0,10.58,97.0,2339,59.3,98.0,97.0,0.2,15543.67653,14.6,2.3
69.6,10.99,97.0,2123,58.7,98.0,97.0,0.3,15154.45687,14.3,2.3
69.4,11.04,97.0,629,58.1,97.0,97.0,0.3,14212.687,14.0,2.3
68.4,11.05,97.0,129,57.5,98.0,97.0,0.2,1674.98771,13.7,2.3
68.2,11.21,98.0,101,57.0,98.0,98.0,0.3,8562.89598,14.0,2.3
67.5,12.04,98.0,27,56.6,98.0,98.0,0.3,11635.2637,13.9,2.3
67.3,12.19,98.0,173,56.1,98.0,98.0,0.3,911.25385,13.8,2.4
66.4,11.79,98.0,1147,55.7,98.0,98.0,0.3,692.194398,13.8,2.4
65.0,11.57,97.0,454,55.3,98.0,98.0,0.3,5323.473877,13.7,2.4
64.9,11.5,96.0,2444,55.0,98.0,97.0,0.3,412.372294,13.6,2.5
64.6,11.32,94.0,3291,54.7,97.0,96.0,0.4,2975.132778,13.2,2.6
64.8,10.87,81.0,580,54.5,97.0,97.0,0.3,2375.5944,12.8,2.7
65.1,10.47,43.0,2072,54.2,97.0,96.0,0.3,21.362386,12.5,2.8
65.7,0.01,98.0,10,2.8,98.0,98.0,0.4,76.5699517,10.8,5.8
65.2,0.01,98.0,17,2.1,98.0,98.0,0.5,688.8768557,10.8,5.9
64.6,0.01,98.0,75,19.5,98.0,98.0,0.7,678.796973,10.5,6.1
63.8,8.34,97.0,31,18.9,93.0,97.0,1.3,617.317648,10.2,6.3
62.8,7.92,97.0,121,18.3,93.0,97.0,2.3,563.491487,10.0,6.5
61.0,7.11,97.0,5,17.7,93.0,97.0,2.8,539.1538211,10.2,6.6
68.0,6.39,97.0,6,17.1,97.0,97.0,3.7,5.6687264,10.4,6.7
59.6,6.78,97.0,26,16.5,98.0,97.0,5.0,44.853339,10.1,6.8
57.6,6.88,99.0,494,15.9,99.0,99.0,6.2,342.3656294,9.3,6.8
55.3,7.01,95.0,129,15.4,95.0,95.0,7.1,287.931877,8.8,6.8
53.4,6.75,89.0,386,14.9,89.0,89.0,7.7,236.9114381,8.2,6.9
52.0,6.66,96.0,1064,14.5,96.0,96.0,8.1,212.6619491,7.6,7.0
57.0,7.82,88.0,2738,14.1,85.0,88.0,8.0,196.59778,7.2,7.2
73.8,0.01,56.0,0,74.3,58.0,63.0,0.1,4178.973369,12.9,0.2
73.6,0.01,6.0,0,73.8,62.0,67.0,0.1,4219.65123,12.9,0.2
73.2,0.01,64.0,1,73.4,62.0,64.0,0.1,4234.554443,12.9,0.2
73.0,2.15,58.0,0,72.9,6.0,65.0,0.1,3942.9827,12.9,0.2
72.6,3.01,57.0,8,72.5,57.0,62.0,0.1,3453.487434,12.9,0.2
76.0,2.88,44.0,0,72.0,45.0,49.0,0.1,335.112838,12.9,0.2
72.5,3.97,12.0,0,71.4,54.0,26.0,0.1,359.82223,12.9,0.2
72.2,3.85,46.0,0,7.9,49.0,53.0,0.1,322.543121,12.9,0.2
72.0,3.52,35.0,0,7.3,37.0,39.0,0.1,287.963899,12.7,0.2
71.6,3.63,41.0,0,69.7,55.0,49.0,0.1,2571.262348,12.6,0.2
71.4,3.62,54.0,0,68.9,26.0,55.0,0.1,2351.33814,12.4,0.2
79.0,4.17,83.0,0,68.2,82.0,83.0,0.1,197.29417,12.3,0.2
76.0,3.3,86.0,0,67.4,85.0,86.0,0.1,1631.41727,12.1,0.2
75.0,3.43,89.0,0,66.5,83.0,85.0,0.1,1555.47451,12.0,0.2
72.0,3.0,89.0,0,65.6,94.0,95.0,0.1,154.68923,12.1,0.2
67.3,0.01,95.0,0,3.1,95.0,95.0,0.2,1821.878734,11.1,5.6
67.1,0.01,97.0,0,29.3,97.0,97.0,0.2,1619.532678,11.0,5.7
66.9,0.01,96.0,0,28.5,96.0,96.0,0.5,138.949959,10.8,5.9
66.6,5.69,96.0,0,27.7,96.0,96.0,0.5,134.326189,10.6,6.0
66.2,5.58,98.0,0,26.9,98.0,98.0,0.5,1129.754961,10.6,6.1
65.8,4.13,98.0,0,26.2,99.0,98.0,0.9,199.57146,10.1,6.3
65.4,4.36,99.0,0,25.4,99.0,99.0,0.9,1126.46212,10.4,6.5
65.1,4.14,87.0,0,24.7,98.0,97.0,1.2,894.927988,10.3,6.7
64.7,5.46,75.0,0,24.0,97.0,97.0,1.2,843.89447,10.2,6.9
64.3,5.27,96.0,0,23.4,97.0,97.0,1.6,81.86157,10.0,7.0
63.8,5.78,7.0,0,22.8,99.0,96.0,1.6,693.345683,9.8,7.2
63.4,6.54,43.0,0,22.2,94.0,94.0,1.6,649.342153,9.7,7.4
74.4,0.09,98.0,154,67.3,98.0,98.0,0.1,24575.434,15.8,7.7
74.3,0.09,98.0,1164,66.4,98.0,98.0,0.1,24934.38614,15.2,7.6
74.1,0.09,98.0,294,65.6,98.0,98.0,0.1,2533.9462,14.5,7.5
73.9,0.09,98.0,362,64.7,98.0,98.0,0.1,2377.74739,13.9,7.4
73.7,0.09,98.0,334,63.9,98.0,98.0,0.1,19259.58726,13.3,7.3
73.4,0.09,98.0,82,63.1,98.0,98.0,0.1,1694.2931,13.0,7.3
73.3,0.09,98.0,158,62.4,98.0,98.0,0.1,237.83234,12.8,7.2
73.2,0.1,96.0,4648,61.6,96.0,96.0,0.1,16472.1665,12.7,7.2
73.2,0.08,96.0,807,6.9,96.0,96.0,0.1,15334.66994,12.5,7.2
73.1,0.05,97.0,373,6.2,96.0,96.0,0.1,13739.82945,12.4,7.2
73.1,0.06,96.0,1880,59.4,96.0,96.0,0.1,11138.8746,12.3,7.2
73.0,0.05,95.0,1208,58.5,95.0,95.0,0.1,9567.458285,12.2,7.2
72.9,0.05,97.0,311,57.7,95.0,95.0,0.1,8655.311531,12.1,7.3
72.8,0.05,95.0,155,56.9,97.0,97.0,0.1,8643.4944,12.0,7.3
72.6,0.05,93.0,0,56.2,95.0,95.0,0.1,9126.954277,11.8,7.3
66.4,0.26,89.0,32,23.8,85.0,89.0,0.3,152.443873,9.1,9.7
66.0,0.26,92.0,17,23.2,89.0,92.0,0.3,148.912351,8.7,9.9
65.6,0.28,91.0,46,22.7,83.0,91.0,0.4,136.4518,8.3,1.0
64.9,0.32,92.0,18,22.2,89.0,92.0,0.4,18.25321,7.9,1.2
64.3,0.28,89.0,428,21.7,76.0,89.0,0.4,11.631377,7.7,1.4
63.5,0.3,86.0,999,21.2,83.0,86.0,0.5,12.566464,7.5,1.6
62.8,0.28,88.0,6,2.8,87.0,88.0,0.6,11.33678,7.1,1.8
62.1,0.32,94.0,11,2.3,93.0,94.0,0.7,95.3978522,6.8,11.0
61.3,0.34,89.0,3,19.9,89.0,89.0,0.7,89.838296,6.6,11.2
65.0,0.33,84.0,0,19.5,84.0,84.0,0.7,773.8698713,6.4,11.4
59.7,0.35,54.0,31,19.1,87.0,87.0,0.7,733.581811,6.2,11.6
75.4,9.09,92.0,37,59.4,93.0,93.0,0.1,62.173221,14.3,2.1
75.3,9.16,91.0,1,58.9,97.0,95.0,0.1,6353.826383,14.1,2.1
74.9,9.38,97.0,0,58.3,93.0,91.0,0.1,5659.3824,14.0,2.1
74.6,9.56,94.0,370,57.7,94.0,94.0,0.1,6423.291783,13.5,2.2
74.4,9.65,89.0,20,57.0,91.0,91.0,0.1,5411.87744,13.6,2.2
74.1,9.85,93.0,1,56.4,97.0,95.0,0.1,5821.35397,13.6,2.3
74.0,9.54,93.0,2,55.8,95.0,95.0,0.1,671.773913,13.5,2.3
73.8,9.3,99.0,201,55.1,93.0,94.0,0.1,5458.121718,13.5,2.4
73.6,8.58,93.0,2,54.5,97.0,92.0,0.1,4129.758741,13.4,2.5
73.0,9.6,65.0,2,53.9,98.0,98.0,0.1,3528.1318,13.2,2.5
73.0,7.42,89.0,11,53.3,96.0,88.0,0.1,3331.228766,13.1,2.6
73.0,0.01,99.0,0,36.2,99.0,99.0,0.1,1557.77892,13.2,5.7
72.9,0.01,99.0,0,35.5,98.0,98.0,0.1,15687.34795,13.5,5.7
72.7,0.01,99.0,0,34.8,98.0,98.0,0.1,12845.17363,13.5,5.7
72.6,9.72,99.0,0,34.2,99.0,99.0,0.1,12189.9516,13.3,5.7
72.4,6.51,99.0,0,33.5,99.0,99.0,0.1,184.68447,13.2,5.8
72.3,4.94,99.0,0,32.4,99.0,99.0,0.1,976.9566,13.2,5.8
72.2,6.33,99.0,0,31.8,99.0,99.0,0.1,11122.8627,13.2,5.9
72.2,8.12,99.0,1,31.2,99.0,99.0,0.1,12154.82994,13.1,5.9
72.2,8.12,99.0,10,3.7,99.0,99.0,0.1,1214.39987,13.1,5.9
72.2,7.82,99.0,0,3.1,99.0,99.0,0.1,1192.5174,12.1,6.0
72.1,7.91,99.0,0,29.2,99.0,99.0,0.1,1176.65871,12.3,6.0
72.1,7.41,99.0,0,28.7,99.0,99.0,0.1,8524.961236,12.1,6.1
72.1,11.15,99.0,0,28.1,99.0,99.0,0.1,8331.261997,12.1,6.1
72.0,6.72,96.0,0,27.6,96.0,96.0,0.1,7663.1378,12.2,6.2
71.8,8.24,98.0,0,27.1,98.0,98.0,0.1,7578.85153,12.3,6.3
48.1,0.01,83.0,1006,23.8,83.0,83.0,0.6,78.4394757,9.5,7.5
54.0,0.01,92.0,15,23.3,92.0,92.0,0.8,71.8186998,9.3,7.7
49.7,0.01,91.0,678,22.7,91.0,91.0,0.9,561.8984239,9.1,7.9
48.9,3.78,89.0,1865,22.2,88.0,89.0,1.3,445.525,8.9,8.1
48.1,3.84,86.0,1089,21.7,84.0,86.0,1.6,45.128418,8.7,8.3
47.1,3.97,84.0,31,21.2,81.0,84.0,1.7,394.5932439,8.5,8.5
46.2,3.91,77.0,44,2.7,75.0,77.0,1.9,46.3759178,8.3,8.7
45.3,3.86,63.0,0,2.2,63.0,64.0,2.2,358.8274716,8.2,8.9
83.1,1.79,96.0,0,33.2,96.0,96.0,0.1,53629.73746,15.4,2.2
82.9,1.83,96.0,0,32.9,96.0,96.0,0.1,56336.7234,15.4,2.2
82.7,1.83,97.0,138,32.7,97.0,97.0,0.1,5629.18914,15.4,2.2
82.5,1.89,97.0,42,32.4,97.0,97.0,0.1,54431.16199,15.4,2.2
82.2,1.8,96.0,148,32.1,96.0,96.0,0.1,53166.67581,15.2,2.1
82.0,1.84,96.0,50,31.8,96.0,96.0,0.1,46569.67951,14.5,2.1
81.7,1.73,96.0,16,31.5,97.0,97.0,0.1,38577.55822,14.4,2.1
81.4,1.7,97.0,18,31.2,97.0,97.0,0.1,39721.4818,14.2,2.1
81.1,1.6,96.0,15,3.9,97.0,97.0,0.1,39223.58187,14.1,2.1
87.0,1.55,95.0,23,3.5,95.0,95.0,0.1,33579.85948,13.9,2.1
82.0,1.49,96.0,33,3.2,96.0,96.0,0.1,29869.85398,12.6,2.1
79.7,1.45,94.0,96,29.9,95.0,95.0,0.1,2745.27136,12.7,2.1
79.3,1.43,95.0,33,29.6,96.0,96.0,0.1,23573.6284,12.7,2.1
79.0,2.16,95.0,211,29.2,94.0,94.0,0.1,2216.83279,12.6,2.1
78.7,2.08,95.0,408,28.9,95.0,96.0,0.1,21577.7823,12.7,2.1
78.3,2.03,97.0,141,28.5,98.0,98.0,0.1,23792.677,12.5,2.1
68.8,0.01,88.0,0,49.7,94.0,88.0,0.1,29.652622,9.6,1.1
68.8,0.01,94.0,0,48.9,99.0,94.0,0.1,188.5159,9.5,1.1
68.7,0.01,99.0,0,48.1,99.0,99.0,0.1,1858.689868,9.4,1.2
68.5,0.99,99.0,0,47.2,99.0,99.0,0.1,1642.837974,9.4,1.2
68.3,1.1,9.0,0,46.4,94.0,9.0,0.1,1272.44825,9.3,1.2
68.1,1.21,92.0,0,45.5,98.0,92.0,0.1,1158.282672,9.3,1.2
68.0,1.09,89.0,0,44.7,94.0,89.0,0.1,125.79167,9.2,1.2
67.6,0.85,9.0,0,43.8,93.0,9.0,0.1,146.931125,9.0,1.2
67.6,0.99,99.0,0,43.0,99.0,99.0,0.1,948.6592511,8.4,1.3
67.4,0.9,83.0,0,42.1,9.0,89.0,0.1,88.874858,8.3,1.3
67.1,1.18,81.0,0,41.3,89.0,9.0,0.1,818.442619,8.1,1.3
66.8,1.18,79.0,0,4.4,84.0,84.0,0.1,744.7657423,8.0,1.3
66.5,1.08,75.0,0,39.6,78.0,78.0,0.1,784.9562874,7.3,1.4
66.2,0.7,83.0,0,38.7,88.0,84.0,0.1,944.81684,6.6,1.4
65.8,0.71,81.0,0,37.9,88.0,86.0,0.1,154.518572,7.2,1.4
62.0,7.38,8.0,66,5.3,77.0,77.0,3.7,6479.625659,13.0,4.9
69.0,7.34,7.0,25,49.5,73.0,73.0,4.5,6876.953821,12.8,5.4
59.2,7.38,68.0,32,48.7,65.0,65.0,7.6,7548.163698,12.8,6.0
58.9,7.38,76.0,92,47.9,69.0,69.0,8.5,849.954224,12.8,6.6
58.0,7.28,71.0,12499,47.2,72.0,72.0,11.0,7362.76139,12.8,7.3
56.5,7.6,74.0,5857,46.4,75.0,76.0,19.0,5888.6284,12.8,8.1
55.3,8.19,76.0,39,45.7,77.0,79.0,23.5,5786.59972,12.9,8.9
54.5,8.48,83.0,31,45.0,79.0,82.0,26.4,6125.39984,12.9,9.7
54.0,8.5,83.0,81,44.3,79.0,82.0,28.1,5631.73485,12.9,1.6
53.8,8.69,79.0,615,43.6,75.0,79.0,29.5,5414.634326,12.9,11.6
53.7,6.96,76.0,830,42.9,73.0,74.0,29.7,4863.51688,12.9,12.6
54.0,6.93,71.0,244,42.2,7.0,69.0,28.9,3775.68275,12.9,13.5
54.9,7.04,72.0,1043,41.6,7.0,7.0,26.6,2518.398261,12.9,14.5
56.0,7.38,72.0,1166,4.9,71.0,71.0,24.0,2681.781,13.0,15.4
57.3,7.3,73.0,1459,4.1,71.0,73.0,21.3,337.2253,13.0,16.3
82.6,0.01,96.0,154,66.0,97.0,97.0,0.1,296.47225,17.6,0.6
82.4,9.25,95.0,131,65.4,96.0,96.0,0.1,2921.9342,17.5,0.6
82.0,9.35,96.0,1204,64.8,97.0,97.0,0.1,28562.29324,17.2,0.6
82.1,9.62,97.0,3802,64.1,97.0,97.0,0.1,31834.21816,16.9,0.6
81.9,9.78,97.0,302,63.5,97.0,97.0,0.1,3736.228,16.4,0.6
81.6,9.99,96.0,41,62.9,96.0,96.0,0.1,32333.4661,16.3,0.6
81.3,10.24,97.0,297,62.3,97.0,97.0,0.1,35578.73619,16.1,0.6
89.0,11.05,96.0,267,61.7,96.0,96.0,0.1,3279.414,16.0,0.6
88.0,11.86,97.0,362,61.1,98.0,98.0,0.1,28482.6948,15.9,0.6
81.0,11.92,96.0,22,6.5,96.0,96.0,0.1,2651.71745,15.8,0.6
81.0,11.96,97.0,26,59.9,97.0,97.0,0.1,24918.64584,15.6,0.6
79.4,12.09,81.0,256,59.3,99.0,98.0,0.1,21495.7741,15.6,0.6
79.5,12.26,82.0,67,58.8,98.0,98.0,0.1,1719.53541,15.7,0.6
79.4,9.86,83.0,0,58.2,95.0,96.0,0.1,15323.6114,15.7,0.6
79.1,11.12,77.0,152,57.6,95.0,95.0,0.1,14676.769,15.7,0.6
74.7,2.37,99.0,1686,22.7,99.0,99.0,0.1,382.54994,14.0,15.2
74.6,2.56,99.0,2107,21.9,99.0,99.0,0.1,361.289374,13.8,15.2
74.5,2.8,99.0,51,21.2,99.0,99.0,0.1,335.521375,13.7,15.3
